# 
# 05/11/2026 01:18:06
# The parameters defined in the project are:
# ,P1 - Force X Component [N],P3 - Force Z Component [N],P29 - Mass [kg],P30 - K factor,P31 - Angle [degree],P4 - Equivalent Stress Maximum [MPa],P5 - Equivalent Stress Average [MPa],P6 - Maximum Principal Stress Maximum [MPa],P7 - Maximum Principal Stress Minimum [MPa],P8 - Maximum Principal Stress Average [MPa],P9 - Equivalent Stress Minimum [MPa],P16 - Total Deformation Maximum [mm],P26 - Safety Factor (neck) Minimum,P27 - Safety Factor (STEM 2) Minimum,P28 - Safety Factor (STEM 1) Minimum
# 
# The following header line defines the name of the columns by reference to the parameters.
Name,P1,P3,P29,P30,P31,P4,P5,P6,P7,P8,P9,P16,P26,P27,P28
DP 99,2403.45,0,70,3.5,0,745.36782488100653,15.17884540146682,820.69209739386042,-203.48129017084077,7.3543945197142735,1.6747735107208938E-09,1.0757275500104346,1.1095193170325344,2.3312941552562596,1.1875600278515581
DP 100,2366.94,417.35,70,3.5,10,684.81636119250493,13.7387915160487,729.681050396898,-189.693999669685,6.4394327424594762,8.9895031221379394E-10,0.94655106684129542,1.2076230167163409,2.9555481977600495,1.293355525884889
DP 101,2258.5,822.03,70,3.5,20,603.453926951011,11.932407597822786,616.49322729056792,-169.97046902929276,5.3560084604555529,1.414304000124342E-09,0.78870898297702186,1.3704443091098435,4.2076218944921679,1.4688495470102634
DP 102,2746.8,0,70,4,0,851.84894938544107,17.347251877525959,937.9338206884853,-232.55004885782566,8.40502230601367,1.8191240940933813E-09,1.2294029813175682,0.97082939480835417,2.0398824155301676,1.039115001717553
DP 103,2705.07,476.98,70,4,10,782.64493888890945,15.701424689527293,833.91812477380734,-216.79256999343565,7.3593224156502748,1.7822831498207948E-09,1.081768414200297,1.0566732868343329,2.5861213303091386,1.1316894701403148
DP 104,2581.15,939.46,70,4,20,689.66418845383657,13.637089793392454,704.5666674213071,-194.25264650151141,6.1211794102149941,1.4827940692215802E-09,0.90138563462908639,1.1991343234075376,3.6816442081256842,1.2852385503801607
DP 105,2060.1,0,70,3,0,638.88670772914861,13.010438919284928,703.45036360723168,-174.41253474599694,6.3037667550123224,1.1443819264008077E-09,0.92205217687099739,1.294439201810097,2.7198432589515584,1.3854866889711253
DP 106,2028.8,357.73,70,3,10,586.98352696121117,11.776066926530852,625.43867321899654,-162.594338756615,5.5194936113124458,8.325871609098879E-10,0.81132656001167791,1.4088981411136763,3.44815522800831,1.5089197557179661
DP 107,1935.86,704.6,70,3,20,517.24676687623969,10.227788119190478,528.423203996814,-145.68913670197202,4.5908678395161822,5.7630225516820044E-10,0.67603677201097523,1.5988500131077168,4.9088938245348741,1.7136559663924662
DP 108,2403.45,0,70,3.5,0,745.36783820215237,15.178845411189945,820.69209018494348,-203.4812924181351,7.3543945534453981,1.3397319157087484E-09,1.0757275500109627,1.109519297203307,2.3312941309933191,1.1875600408771694
DP 109,2366.94,417.35,70,3.5,10,684.81636119250493,13.738791516521962,729.681050396898,-189.693999669685,6.4394327425605313,9.0881046729821234E-10,0.94655106684129542,1.2076230167163409,2.9555481977600495,1.2933555258840006
DP 110,2258.5,822.03,70,3.5,20,603.45392240405693,11.932407609788088,616.49323326802789,-169.97046661036643,5.3560084409033681,7.3724940672670081E-10,0.78870898297542613,1.3704443194359792,4.2076219008835558,1.4688495295982849
DP 111,2746.8,0,70,4,0,851.84895706666612,17.347251901238643,937.93382407262368,-232.55005043638531,8.4050223494044758,1.5410618718144026E-09,1.22940298131824,0.970829386054268,2.0398824152466104,1.0391150117065047
DP 112,2705.07,476.98,70,4,10,782.64493888890945,15.701424689527293,833.91812477380734,-216.79256999343565,7.3593224156502748,1.7822831498207948E-09,1.081768414200297,1.0566732868343329,2.5861213303091386,1.1316894701403148
DP 113,2581.15,939.46,70,4,20,689.6641884538451,13.637089792444716,704.5666674213071,-194.25264675230414,6.1211794106839266,1.5142543408408842E-09,0.90138563462908639,1.1991343234075236,3.6816442081256842,1.2852385503801607
DP 114,3090.15,0,70,4.5,0,958.33007654934488,19.515658373416155,1055.1755589667187,-261.61879771937032,9.4556501025297486,2.0934999143936559E-09,1.3830782962902208,0.86295945440612232,1.8132287785687855,0.92365777945885108
DP 115,3043.2,536.6,70,4.5,10,880.47467288476537,17.664086188609588,938.157064704364,-243.8913778906614,8.2792309363046659,1.08873297477226E-09,1.216988479719195,0.93926608620147778,2.298775405728597,1.0059472016187905
DP 116,2903.79,1056.89,70,4.5,20,775.87133848628832,15.341709288037913,792.63669452767738,-218.53396926893214,6.8863200134625959,1.9207755966454814E-09,1.0140578448565909,1.0658983764156862,3.2725743378833294,1.1424355562667399
DP 117,3433.5,0,70,5,0,1064.8111947504135,21.684064872786539,1172.4172728071724,-290.68755986363004,10.506277942437569,1.9039639356175254E-09,1.5367537275981702,0.776663509997981,1.6319059605236244,0.83129201566204425
DP 118,3381.34,596.22,70,5,10,978.30755631973818,19.626810770336849,1042.3994430646885,-270.99104635518376,9.199170064109774,1.2089654283467618E-09,1.3522129873613546,0.84533743469289235,2.0688908739582805,0.9053503068774591
DP 119,3226.43,1174.33,70,5,20,862.07730031883068,17.046301670686898,880.70482409528233,-242.81503747428403,7.6514423514949321,9.49226423819118E-10,1.1267273389572339,0.95931072502911574,2.9453355013773068,1.0281943265844364
DP 120,2746.8,0,70,4,0,851.84895706683392,17.347251901281084,937.93382407262368,-232.55005043638531,8.4050223520228009,1.5302336765569964E-09,1.22940298131824,0.97082938605407676,2.0398824152466104,1.0391150115605239
DP 121,2705.07,476.98,70,4,10,782.64493544026516,15.70142464084379,833.91811480371143,-216.79256463365834,7.3593223580708651,8.8429508586892528E-10,1.0817684142007433,1.0566732914904553,2.586121327054729,1.1316894671437543
DP 122,2581.15,939.46,70,4,20,689.6641900643167,13.637089794898966,704.56666836448971,-194.25264651739079,6.1211794109776907,1.7311877381212308E-09,0.90138563462908639,1.1991343206073604,3.6816442081256842,1.2852385498125189
DP 123,3090.15,0,70,4.5,0,958.33006185564693,19.515658377263826,1055.1755451995762,-261.61879765374664,9.4556501474990231,1.7159785999303715E-09,1.3830782962908927,0.86295946763754017,1.813228797149111,0.923657791885083
DP 124,3043.2,536.6,70,4.5,10,880.47467249534589,17.664086186723519,938.15706470639975,-243.89137846906968,8.2792309339748584,9.6560792952483E-10,1.216988479719195,0.9392660866169,2.2987754056660128,1.0059472020410631
DP 125,2903.79,1056.89,70,4.5,20,775.87133848628662,15.3417092868793,792.63669452767738,-218.53396926893214,6.886320009668224,1.9059925665701175E-09,1.0140578448565909,1.0658983764156884,3.2725743378833294,1.1424355562667399
DP 126,3433.5,0,70,5,0,1064.8111947504135,21.684064872473311,1172.4172728071724,-290.68756014305831,10.506277938522366,1.902527178837376E-09,1.5367537275981702,0.776663509997981,1.6319059605236244,0.83129201584566492
DP 127,3381.34,596.22,70,5,10,978.30755631973818,19.626810771482035,1042.3994430646885,-270.99104635578465,9.1991700516999941,1.2278365777523073E-09,1.3522129873613546,0.84533743469289235,2.0688908739582805,0.90535030687658813
DP 128,3226.43,1174.33,70,5,20,862.07730031883068,17.046301672116918,880.70482409528233,-242.81503747428403,7.6514423499809592,9.5932985404774131E-10,1.1267273389572339,0.95931072502911574,2.9453355013773068,1.0281943265844364
DP 129,3776.85,0,70,5.5,0,1171.292307451635,23.852471347263577,1289.6590161690278,-319.75631408904161,11.55690567600857,2.4603944030418026E-09,1.6904290406692186,0.70605774044507552,1.483550837588147,0.75572000511417681
DP 130,3719.47,655.84,70,5.5,10,1076.1372958142929,21.589472307942511,1146.6383837911376,-298.08985537831848,10.119078645347489,1.32007469534245E-09,1.4874330536921319,0.76848930263514814,1.8808109313888257,0.82304650903484589
DP 131,3549.08,1291.76,70,5.5,20,948.2875723460204,18.750983846101615,968.77826905131076,-267.09721490853735,8.4166133393892117,2.3084730046507036E-09,1.2394040499220944,0.87209832134996723,2.6775646047076349,0.93471963939683811
DP 132,4120.2,0,70,6,0,1277.7734046259604,26.020877824371805,1406.900739885544,-348.8250661331524,12.607533460275141,2.7603780255885739E-09,1.8441043537410349,0.64721960639185949,1.3599216298672887,0.69274333636839569
DP 133,4057.6,715.47,70,6,10,1173.9658564131707,23.552105434940692,1250.8754655384607,-325.18841664138324,11.038968262314951,1.3344496180871031E-09,1.6226503409900519,0.70444978913334122,1.7240835785082298,0.75446063260834884
DP 134,3871.72,1409.19,70,6,20,1034.494710169221,20.455603363772482,1056.8482806957049,-291.3785364115775,9.1817539108580188,8.9980880786807876E-10,1.3520762008367972,0.79942409745596554,2.4544348019933429,0.85682697772835681
DP 135,1569.6,0,80,2,0,486.77082975583949,9.91271537117601,535.96218490472666,-132.88574352047877,4.8028699181843235,8.7506354352568358E-10,0.70251597284124367,1.698951435555037,3.5697942455692564,1.8184512958430434
DP 136,1545.75,272.56,80,2,10,447.22436265900819,8.9722156285977732,476.52317481494572,-123.8811017840242,4.2053139726811573,5.02415606738734E-10,0.61815145049953923,1.8491836962615482,4.5257279941860658,1.9804624702970961
DP 137,1474.94,536.83,80,2,20,394.09343678403286,7.7926164549057342,402.60935703322752,-111.0013788725287,3.4978159409075662,4.2108694857813107E-10,0.51507740094617283,2.0984871170366746,6.4428626847665287,2.2491695890824928
DP 138,1962,0,80,2.5,0,608.46354615740859,12.390894202307898,669.95273671490543,-166.10717311531005,6.003587363307906,1.3819580574192164E-09,0.8781449362546887,1.3591611284237171,2.855835395449525,1.4547610423849333
DP 139,1932.19,340.7,80,2.5,10,559.03121514676354,11.215285329988225,595.65482235082527,-154.85159156331642,5.2566501432042205,1.2387687551872673E-09,0.77269043867034293,1.4793449410206654,3.6205765730847994,1.5843677681657853
DP 140,1843.68,671.04,80,2.5,20,492.61806595649631,9.7407951314459282,503.26293761286615,-138.75208427845212,4.3722805603833539,1.0633161680541553E-09,0.6438482924032829,1.678785365685378,5.1542797502872411,1.7993311201316426
DP 141,2354.4,0,80,3,0,730.156265660177,14.869073044574163,803.94328189031842,-199.32861262623098,7.2043048326719719,1.5662754964937573E-09,1.053773900618888,1.1326342577533879,2.37986284868841,1.21230083658646
DP 142,2318.63,408.84,80,3,10,670.83808145946978,13.45835497283376,714.78646549633243,-185.82207316527672,6.3079862278600149,7.5112425560551732E-10,0.9272294260294931,1.2327863054535984,3.0171438525772953,1.3203052605532373
DP 143,2212.41,805.25,80,3,20,591.13957605235248,11.688911111659696,603.91308715811908,-166.50194106937718,5.2467148082103412,1.2649939389278841E-09,0.77261474280429765,1.3989927819124046,4.2952603703137786,1.4994479403192829
DP 144,2746.8,0,80,3.5,0,851.8489570681752,17.347251900674191,937.93382391108526,-232.55005043638531,8.4050223445330872,1.5233344402236495E-09,1.22940298131824,0.970829386052548,2.0398824152466104,1.0391150114883696
DP 145,2705.07,476.98,80,3.5,10,782.64492387163114,15.701424643735738,833.91811478613067,-216.79256427520471,7.3593223693086962,1.1557362275548509E-09,1.0817684142007433,1.0566733071096286,2.5861213266731569,1.1316894666268595
DP 146,2581.15,939.46,80,3.5,20,689.6641900643217,13.63708979530265,704.56666836448971,-194.2526465174841,6.1211794116390781,1.7599212754581864E-09,0.90138563462908639,1.1991343206073513,3.6816442081256842,1.2852385501572932
DP 147,3139.2,0,80,4,0,973.54166006271237,19.825430742282787,1071.9243698114822,-265.77148704095754,9.6057398320920448,1.7465990551942044E-09,1.4050319456824873,0.84947571729670779,1.7848971227846282,0.909225648194626
DP 148,3091.51,545.12,80,4,10,894.45180684987065,17.944494310844842,953.04977664098919,-247.763050206539,8.4106584823819919,1.1474945249227435E-09,1.2363073423104596,0.92458866276157925,2.26285484798229,0.99022779831374774
DP 149,2949.88,1073.67,80,4,20,788.18569683723911,15.585205777174728,805.21682658182579,-222.00250043571972,6.9956136589782778,1.9020478714356872E-09,1.0301521443421113,1.0492451249984762,3.2214521428481935,1.1245865180558354
DP 150,2354.4,0,80,3,0,730.15625334782351,14.869073053155821,803.94327585588837,-199.32861131259702,7.2043048691674647,1.3178403535890709E-09,1.053773900619416,1.1326342768525781,2.3798628575283205,1.212300855032356
DP 151,2318.63,408.84,80,3,10,670.83808145935257,13.458354972403862,714.78646549633243,-185.82207316587647,6.3079862353688121,7.7017893129852272E-10,0.9272294260294931,1.2327863054538137,3.0171438525772953,1.3203052605523107
DP 152,2212.41,805.25,80,3,20,591.13956178152,11.688911122845337,603.9130884880401,-166.50193839942131,5.2467147899280544,6.9054562536179134E-10,0.77261474280270193,1.3989928156858022,4.2952602085376421,1.4994479020023257
DP 153,2746.8,0,80,3.5,0,851.84895706666612,17.347251901234308,937.93382407262368,-232.55005043638531,8.40502234614354,1.5400655982857677E-09,1.22940298131824,0.970829386054268,2.0398824152466104,1.0391150117065047
DP 154,2705.07,476.98,80,3.5,10,782.64493875265373,15.701424688200568,833.91812661880692,-216.79257026232253,7.3593224225369642,1.8531260397119504E-09,1.081768414200297,1.056673287018296,2.5861213303091386,1.1316894701883773
DP 155,2581.15,939.46,80,3.5,20,689.66419006432,13.63708979499463,704.56666836448971,-194.2526465174841,6.1211794120448486,1.7515413126697393E-09,0.90138563462908639,1.1991343206073546,3.6816442081256842,1.2852385498637304
DP 156,3139.2,0,80,4,0,973.54164894586347,19.825430731765465,1071.9243850462196,-265.77148402734571,9.6057397803199862,2.1887598348480788E-09,1.4050319456818154,0.84947572699685059,1.7848971372500619,0.90922563900925835
DP 157,3091.51,545.12,80,4,10,894.45181068946988,17.944494355292605,953.04977716736209,-247.76305124710959,8.41065855410187,1.982206795152168E-09,1.2363073423100133,0.92458865879261187,2.2628548502920105,0.99022779984240283
DP 158,2949.88,1073.67,80,4,20,788.18569180679731,15.585205789449597,805.21682936702075,-222.0024927280852,6.9956136419550816,9.7294744593854924E-10,1.0301521443405157,1.0492451316950793,3.2214523184831934,1.1245864956309695
DP 159,3531.6,0,80,4.5,0,1095.2343684612881,22.30360957643483,1205.9149058761427,-298.99291987789462,10.806457309830868,1.9716960094702474E-09,1.5806609081458982,0.75508952587186,1.5865752345278521,0.80820057790906741
DP 160,3477.95,613.26,80,4.5,10,1006.2586565189517,20.187563990074707,1072.1814056719948,-278.7335355581547,9.4619946330673628,1.4904032650360561E-09,1.3908463897304744,0.82185628381168063,2.0114256349702955,0.88020214143072772
DP 161,3318.62,1207.88,80,4.5,20,886.71031482535909,17.533384458641446,905.87041424628444,-249.75320877890124,7.8700782640549019,1.977085209289761E-09,1.1589230354291493,0.93266085459136727,2.8635077924409855,0.99963086262812262
DP 162,3924,0,80,5,0,1216.9270788211106,24.781788425864018,1339.9054625846836,-332.21435222433604,12.007174782980361,2.1920329992222245E-09,1.7562898725102414,0.679580571747282,1.4279176974834238,0.72738052758025329
DP 163,3864.39,681.4,80,5,10,1118.0655403699459,22.430633659542437,1191.3130431590325,-309.7040236051227,10.513330753757455,1.5083010828144991E-09,1.5453853186525139,0.7396704129941809,1.8102824525542693,0.79218168406720768
DP 164,3687.35,1342.09,80,5,20,985.2318077666813,19.481500456709664,1006.5205687563506,-277.50305259677111,8.7445124887548022,1.1524967399099627E-09,1.2876894858285803,0.83939636690642361,2.5771650391913692,0.899669481168575
DP 165,3139.2,0,80,4,0,973.5416600734444,19.82543074238399,1071.9243698114822,-265.77148704095754,9.6057398343522173,1.7438533069808108E-09,1.4050319456824873,0.84947571728734317,1.7848971227846282,0.909225648194626
DP 166,3091.51,545.12,80,4,10,894.45180684998729,17.944494307996777,953.04977664098919,-247.76305012638198,8.410658487152622,1.0521178503531826E-09,1.2363073423104596,0.92458866276145846,2.26285484798229,0.99022779831583208
DP 167,2949.88,1073.67,80,4,20,788.18569180679731,15.585205789449597,805.21682936702075,-222.0024927280852,6.9956136419550816,9.7294744593854924E-10,1.0301521443405157,1.0492451316950793,3.2214523184831934,1.1245864956309695
DP 168,3531.6,0,80,4.5,0,1095.2343684666544,22.303609575825782,1205.914905782028,-298.99291993812682,10.806457297797287,1.9610381836148548E-09,1.5806609081458982,0.75508952586816058,1.5865752345278521,0.80820057787015043
DP 169,3477.95,613.26,80,4.5,10,1006.2586549616256,20.187563990739431,1072.1814056719948,-278.7335355581547,9.4619946352516049,1.5051086609586093E-09,1.3908463897304744,0.82185628508361819,2.0114256349702955,0.88020214143072772
DP 170,3318.62,1207.88,80,4.5,20,886.710298803397,17.5333844752722,905.87041950265166,-249.75320368633015,7.8700782447409656,1.0244976754811296E-09,1.1589230354291493,0.93266087144360987,2.8635077962882511,0.99963085025607079
DP 171,3924,0,80,5,0,1216.9270788211106,24.781788424057744,1339.9054734472209,-332.214352200578,12.007174788960247,2.1762494975913208E-09,1.7562898725102414,0.679580571747282,1.4279176974834238,0.72738052758750515
DP 172,3864.39,681.4,80,5,10,1118.0655390224238,22.430633656527029,1191.3130431590325,-309.70402363838491,10.513330752698369,1.2440128451609272E-09,1.5453853186525139,0.73967041388565136,1.8102824524766454,0.79218168814706524
DP 173,3687.35,1342.09,80,5,20,985.23183725711078,19.481500436981669,1006.5205594333141,-277.50305798669609,8.74451251202661,2.1354149455653546E-09,1.287689485830176,0.83939634178121048,2.5771651298063127,0.899669490588791
DP 174,4316.4,0,80,5.5,0,1338.6197843164198,27.259967253181692,1473.8960166778845,-365.43578533393821,13.207892209291769,3.0255793383948661E-09,1.931918955108894,0.61780052087181436,1.298107032076149,0.66125500318094832
DP 175,4250.82,749.53,80,5.5,10,1229.8704531820763,24.673668679627657,1310.4431627738957,-340.67392611603225,11.564655295112082,1.5251029214058853E-09,1.6999225836718286,0.6724285455108554,1.6457102031714634,0.72016610119991809
DP 176,4056.09,1476.3,80,5.5,20,1083.7564534800313,21.42967912164179,1107.1741412524634,-305.25376796277277,9.6189771385087148,2.7676998567388632E-09,1.4164603776557607,0.763086574796796,2.3428735341787621,0.81788025802698294
DP 177,4708.8,0,80,6,0,1460.3125309005393,29.738146083216868,1607.8865637725214,-398.657225153531,14.408609674769693,3.2860470136064946E-09,2.107547801237776,0.56631712903950038,1.189931424344205,0.606150418356692
DP 178,4637.26,817.67,80,6,10,1341.6773295365481,26.916738352060491,1429.5748205287009,-371.64440311413466,12.615991406678919,1.5664122204855713E-09,1.8544615125938688,0.61639261675955148,1.5085673269987956,0.66015204405198913
DP 179,4424.82,1610.5,80,6,20,1182.2791395406805,23.377822224805584,1207.8261743141929,-333.00388058440984,10.493429623001052,2.9595615674800015E-09,1.5452294856085953,0.69949639838971756,2.1476301851568893,0.749723970164458
DP 180,1765.8,0,90,2,0,547.61718423332718,11.151804787996644,602.957452891014,-149.49645993894731,5.403228650667379,9.81973439495934E-10,0.79033045407294911,1.5101790517363212,3.1731504690557042,1.6164011557403009
DP 181,1738.97,306.63,90,2,10,503.12777842432365,10.093750463586511,536.089000467165,-139.36634329672961,4.7309820330988339,6.1962462275743457E-10,0.69542097420976978,1.643717630916677,4.0228657891363619,1.7604097447270812
DP 182,1659.31,603.94,90,2,20,443.35514919395126,8.7666922364336841,452.9352098668237,-124.8766017858793,3.9350391201018939,3.8622367378860337E-10,0.57946151771457466,1.8653217437612719,5.7270155921779224,1.9992617014080893
DP 183,2207.25,0,90,2.5,0,684.521479455188,13.939755992153939,753.69682378042228,-186.87057342612385,6.7540358230876549,1.2376044809086666E-09,0.98791306877925722,1.2081432428653822,2.5385203453399043,1.2931209319846004
DP 184,2173.72,383.28,90,2.5,10,628.91293985728817,12.617256702515032,670.11523081162807,-174.20876750539179,5.9137647135983826,1.4258852677575671E-09,0.8692815431308426,1.3149673787721101,3.2182631150376024,1.408320541268115
DP 185,2074.14,754.92,90,2.5,20,554.19531183507354,10.958394522452362,566.1707970123415,-156.096097566021,4.9188156256161335,1.2279067852885541E-09,0.72432936547127857,1.492253691684263,4.5815819845629555,1.5994054594309302
DP 186,2648.7,0,90,3,0,821.42577486763457,16.72770718408767,904.4361681459103,-224.24468460457976,8.1048429822370753,1.473501704068314E-09,1.1854956825350509,1.00678603630774,2.1154336002222007,1.0776007928017015
DP 187,2608.46,459.94,90,3,10,754.69379701491459,15.140671427907069,804.13613837682681,-209.05007054602032,7.0964978049450576,1.0096482662369483E-09,1.0431350118311777,1.0958086620972405,2.6818968185981125,1.1736031448494439
DP 188,2488.96,905.91,90,3,20,665.03118424955892,13.150006994308971,679.40109482825142,-187.31447945373003,5.9025435234705421,1.7138670331613373E-09,0.869189997469168,1.243550707976516,3.8180233469171516,1.3328442684508208
DP 189,3090.15,0,90,3.5,0,958.33007361634338,19.515658378643735,1055.1755451995762,-261.61879765374664,9.4556501429153332,1.7308983174040777E-09,1.3830782962908927,0.86295945704723853,1.8132287966298908,0.92365779170712292
DP 190,3043.2,536.6,90,3.5,10,880.47467288476537,17.664086188658828,938.157064704364,-243.89137788729138,8.279230936147405,1.0545779873082977E-09,1.216988479719195,0.93926608620147778,2.2987754056660128,1.0059472016364164
DP 191,2903.79,1056.89,90,3.5,20,775.8713384862815,15.341709286358729,792.63669452767738,-218.53396926874566,6.88632000967478,1.8801792645356009E-09,1.0140578448565909,1.0658983764156955,3.2725743378833294,1.1424355562653417
DP 192,3531.6,0,90,4,0,1095.2343796088774,22.303609558678751,1205.9149083104951,-298.9929150887022,10.806457249341808,2.4188637099355683E-09,1.5806609081451302,0.755089518186356,1.5865751617361468,0.80820056628654524
DP 193,3477.95,613.26,90,4,10,1006.2586551358775,20.1875639871566,1072.1814056674489,-278.7335361737982,9.4619946272473374,1.1503705762084968E-09,1.3908463897304744,0.82185628494129892,2.0114256348744632,0.88020215099727628
DP 194,3318.62,1207.88,90,4,20,886.710298803397,17.5333844750494,905.87041950265166,-249.75320368633015,7.8700782499133721,1.0360229176424582E-09,1.1589230354291493,0.93266087144360987,2.8635077962882511,0.99963085025500042
DP 195,2648.7,0,90,3,0,821.42577486763457,16.727707184507345,904.43616814793916,-224.24468460457976,8.1048429786114919,1.4870100210814453E-09,1.1854956825350509,1.00678603630774,2.1154336002222007,1.0776007928017015
DP 196,2608.46,459.94,90,3,10,754.69379683853731,15.140671424774334,804.13613837682681,-209.05006943493848,7.0964978036414452,8.36595806285301E-10,1.0431350118316243,1.0958086623533385,2.6818968185129286,1.1736031446750868
DP 197,2488.96,905.91,90,3,20,665.03118424955221,13.150006995582231,679.40109482927392,-187.31447945363698,5.9025435241995359,1.6611547591841905E-09,0.869189997469168,1.2435507079765289,3.8180233469171516,1.3328442686579847
DP 198,3090.15,0,90,3.5,0,958.3300618564856,19.515658376988863,1055.1755451878121,-261.61879646283256,9.45565014803041,1.7218138871421959E-09,1.3830782962908927,0.86295946763678544,1.813228797149111,0.9236577918987724
DP 199,3043.2,536.6,90,3.5,10,880.47467288488247,17.6640861873544,938.15706470639975,-243.89137839834069,8.2792309350541853,1.0070157750275877E-09,1.216988479719195,0.939266086201353,2.2987754056660128,1.0059472020399878
DP 200,2903.79,1056.89,90,3.5,20,775.87133848628662,15.3417092868793,792.63669452767738,-218.53396926893214,6.886320009668224,1.9059925665701175E-09,1.0140578448565909,1.0658983764156884,3.2725743378833294,1.1424355562667399
DP 201,3531.6,0,90,4,0,1095.2343684666544,22.303609575826048,1205.914905782028,-298.99291993812682,10.806457297797142,1.9610381836148548E-09,1.5806609081458982,0.75508952586816058,1.5865752345278521,0.80820057787015043
DP 202,3477.95,613.26,90,4,10,1006.2586549616256,20.187563990731039,1072.1814056719948,-278.7335355581547,9.4619946353716671,1.504317138526334E-09,1.3908463897304744,0.82185628508361819,2.0114256349702955,0.88020214143072772
DP 203,3318.62,1207.88,90,4,20,886.7103153048713,17.533384457868941,905.87041429384112,-249.75320687342057,7.8700782717742479,2.4301400804368622E-09,1.1589230354291493,0.9326608540870065,2.86350779381657,0.99963085920081285
DP 204,3973.05,0,90,4.5,0,1232.1386566144822,25.091560787372913,1356.6542877968645,-336.3670378819852,12.157264478970628,2.2081126998446565E-09,1.77824352190174,0.67119069396972575,1.4102890797684668,0.71840050675182421
DP 205,3912.69,689.91,90,4.5,10,1132.0407017354473,22.711007146532328,1206.2042202338987,-313.57510360531671,10.644746713926439,1.388958635592381E-09,1.5647025173410511,0.730539104055347,1.7879312177955671,0.78240209909241043
DP 206,3733.45,1358.86,90,4.5,20,997.55046828835964,19.725086747894892,1019.1059984659814,-280.97269508408846,8.8538547612602443,2.3624772966324731E-09,1.3037908842912773,0.82903073708040309,2.5453308639813392,0.88855956632272415
DP 207,4414.5,0,90,5,0,1369.042958910376,27.879511983616954,1507.3936475608446,-373.74114685224771,13.508071646230814,2.47414985356638E-09,1.9758261375585144,0.60407162143269111,1.2692601726699522,0.64656046599230022
DP 208,4347.43,766.57,90,5,10,1257.8216041619082,25.234421898929696,1340.2251422637353,-348.41641001407845,11.827479853650518,1.4140549007784376E-09,1.738555986040945,0.65748592428656327,1.6091413557022116,0.70416269033545242
DP 209,4148.27,1509.85,90,5,20,1108.3863328002003,21.91669924386526,1132.3363017176412,-312.19108256766424,9.8375826279806127,1.3696291601300609E-09,1.4486515148144687,0.74612973430544483,2.2908108535838951,0.79970581195770218
DP 210,3531.6,0,90,4,0,1095.2343684666544,22.303609575826048,1205.914905782028,-298.99291993812682,10.806457297797142,1.9610381836148548E-09,1.5806609081458982,0.75508952586816058,1.5865752345278521,0.80820057787015043
DP 211,3477.95,613.26,90,4,10,1006.2586551358775,20.187563987239685,1072.1814056674489,-278.7335361737982,9.4619946274677069,1.1489511379716735E-09,1.3908463897304744,0.82185628494129892,2.0114256348744632,0.88020215099727628
DP 212,3318.62,1207.88,90,4,20,886.71031463060115,17.533384459081304,905.87041424628444,-249.75320682185148,7.8700782684340744,2.0500476399895934E-09,1.1589230354291493,0.93266085479621808,2.8635077924409855,0.99963086262919343
DP 213,3973.05,0,90,4.5,0,1232.1386570387413,25.091560784686223,1356.6542877907777,-336.36703606285448,12.157264473336856,2.2337047960772346E-09,1.77824352190174,0.6711906937386164,1.4102890797684668,0.71840050673450717
DP 214,3912.69,689.91,90,4.5,10,1132.0407017998907,22.711007149607912,1206.2042202166638,-313.57510294425668,10.644746702840003,1.7176756531397169E-09,1.5647025173410511,0.7305391040137601,1.7879312173550848,0.78240209902162006
DP 215,3733.45,1358.86,90,4.5,20,997.55046828836282,19.725086750034091,1019.1059984659814,-280.97269508427405,8.8538547624188411,2.3818986476569263E-09,1.3037908842912773,0.8290307370804002,2.5453308639813392,0.88855956632272415
DP 216,4414.5,0,90,5,0,1369.0429589107118,27.879511984244328,1507.3936475608446,-373.74114688402915,13.5080716499887,2.455968759737919E-09,1.9758261375585144,0.60407162143254289,1.269260173178788,0.64656046599230022
DP 217,4347.43,766.57,90,5,10,1257.821604162318,25.234421905251025,1340.2251422616996,-348.4164103925433,11.827479848866714,1.6917975651059547E-09,1.738555986040945,0.65748592428634911,1.609141355345419,0.70416269015852506
DP 218,4148.27,1509.85,90,5,20,1108.3863532970247,21.916699216478754,1132.3362997826464,-312.191077985844,9.83758265992976,2.7140384130945915E-09,1.4486515148160646,0.74612972050764781,2.2908108513951491,0.79970581790461037
DP 219,4855.95,0,90,5.5,0,1505.9472436778519,30.667463172647146,1658.1330041636027,-411.11526164730964,14.858878782186935,2.6918135808103056E-09,2.1734087494134235,0.54915602354056281,1.1538728925894803,0.58778224302828253
DP 220,4782.18,843.23,90,5.5,10,1383.6055533223014,27.757899699088604,1474.2494895343957,-383.25857038921544,13.01024353567789,1.7859609880663129E-09,1.91241389605267,0.59771370389068967,1.4628544047723568,0.64014705992477416
DP 221,4563.1,1660.83,90,5.5,20,1219.2265013057172,24.108401514091771,1245.5719012645429,-343.41057575274573,10.82135914556174,3.0780585964390214E-09,1.59351936293964,0.67829890435807738,2.0825487090862076,0.72700437358997716
DP 222,5297.4,0,90,6,0,1642.8515497352691,33.455414369153566,1808.8723362958783,-448.48936920915952,16.209685953252723,2.9611562123964035E-09,2.3709913650701018,0.50339301815387,1.0577168001111004,0.53880039640085076
